race_id,driver_id,best_time_FP1,best_time_FP2,best_time_FP3,lap_count_FP1,lap_count_FP2,lap_count_FP3,position_FP1,position_FP2,position_FP3,recorded_lap_time_FP1,recorded_lap_time_FP2,recorded_lap_time_FP3,participated_FP1,participated_FP2,participated_FP3
50,87,82.422,82.088,81.436,19,32,15,15,16,16,True,True,True,True,True,True
50,88,81.555,81.376,80.953,31,35,13,4,7,13,True,True,True,True,True,True
50,93,81.821,81.313,80.318,27,30,14,10,6,2,True,True,True,True,True,True
50,94,81.641,81.228,80.456,22,30,15,5,5,6,True,True,True,True,True,True
50,101,81.984,81.697,80.693,28,32,13,12,11,8,True,True,True,True,True,True
50,102,82.552,81.786,82.09,24,32,15,16,13,20,True,True,True,True,True,True
50,103,82.131,81.389,80.804,21,32,14,13,8,9,True,True,True,True,True,True
50,104,81.667,81.121,80.936,27,25,14,6,4,12,True,True,True,True,True,True
50,106,81.904,81.503,80.917,25,32,11,11,9,11,True,True,True,True,True,True
50,108,81.747,81.089,80.412,29,19,15,8,3,3,True,True,True,True,True,True
50,109,81.5,81.883,80.563,30,36,15,3,14,7,True,True,True,True,True,True
50,110,0.0,82.927,81.677,0,34,16,21,20,18,False,True,True,False,True,True
50,111,83.12,82.825,81.764,22,32,15,20,19,19,True,True,True,True,True,True
50,131,82.826,0.0,0.0,25,0,0,18,21,21,True,False,False,True,False,False
51,6,79.219,78.385,77.843,21,38,17,11,9,14,True,True,True,True,True,True
51,57,78.409,77.196,76.613,28,29,14,4,2,3,True,True,True,True,True,True
51,60,79.267,78.498,78.186,27,39,15,13,12,18,True,True,True,True,True,True
51,67,79.224,79.257,77.635,25,5,19,12,20,10,True,True,True,True,True,True
51,75,79.84,78.198,77.341,29,34,14,19,7,6,True,True,True,True,True,True
51,79,79.14,78.039,78.142,25,32,12,10,5,17,True,True,True,True,True,True
51,83,77.879,76.989,76.53,33,28,17,1,1,1,True,True,True,True,True,True
51,87,79.551,79.113,78.039,25,32,17,17,19,15,True,True,True,True,True,True
51,88,78.839,78.736,77.627,31,33,17,7,15,9,True,True,True,True,True,True
51,93,79.457,78.651,77.768,33,32,19,15,13,12,True,True,True,True,True,True
51,94,77.927,77.235,76.547,32,25,10,2,3,2,True,True,True,True,True,True
51,101,78.805,78.115,77.746,28,29,13,6,6,11,True,True,True,True,True,True
51,102,79.322,78.944,77.812,28,35,15,14,17,13,True,True,True,True,True,True
51,103,79.836,78.462,77.112,23,37,10,18,11,4,True,True,True,True,True,True
51,104,78.676,78.244,77.226,30,30,14,5,8,5,True,True,True,True,True,True
51,106,78.186,78.4,77.488,27,27,15,3,10,7,True,True,True,True,True,True
51,108,78.981,78.658,78.826,30,9,19,8,14,19,True,True,True,True,True,True
51,109,79.068,77.971,77.538,34,28,11,9,4,8,True,True,True,True,True,True
51,110,79.478,78.843,82.7673,29,33,1,16,16,20,True,True,False,True,True,True
51,111,80.034,78.983,78.072,32,31,16,20,18,16,True,True,True,True,True,True
52,6,97.23,95.516,95.599,23,33,15,15,14,18,True,True,True,True,True,True
52,57,97.716,93.786,93.279,18,33,16,19,2,1,True,True,True,True,True,True
52,60,96.323,95.183,94.594,23,35,14,9,10,7,True,True,True,True,True,True
52,67,97.649,96.858,95.257,24,32,14,18,20,14,True,True,True,True,True,True
52,75,95.796,94.89,94.252,23,35,14,4,6,5,True,True,True,True,True,True
52,79,95.43,94.577,94.787,22,27,12,2,3,10,True,True,True,True,True,True
52,83,94.923,93.519,94.055,13,37,19,1,1,2,True,True,True,True,True,True
52,87,97.43,95.729,95.451,22,32,14,16,18,16,True,True,True,True,True,True
52,88,96.23,95.461,94.768,22,37,14,7,13,9,True,True,True,True,True,True
52,93,96.97,94.723,94.096,8,36,17,12,4,3,True,True,True,True,True,True
52,94,95.577,95.048,94.306,22,30,11,3,7,6,True,True,True,True,True,True
52,101,96.061,95.139,94.239,23,28,13,6,9,4,True,True,True,True,True,True
52,102,97.201,96.053,95.59,17,36,15,14,19,17,True,True,True,True,True,True
52,103,95.965,95.627,94.732,21,34,13,5,17,8,True,True,True,True,True,True
52,104,96.706,95.21,94.792,25,35,12,10,11,11,True,True,True,True,True,True
52,106,96.896,95.052,94.806,23,35,14,11,8,12,True,True,True,True,True,True
52,108,97.11,94.847,95.981,28,33,17,13,5,20,True,True,True,True,True,True
52,109,96.254,95.242,95.603,24,31,14,8,12,19,True,True,True,True,True,True
52,110,97.595,95.575,94.979,24,30,16,17,16,13,True,True,True,True,True,True
52,111,97.784,95.563,95.292,11,31,14,20,15,15,True,True,True,True,True,True
53,6,0.0,0.0,87.956,0,0,25,1,1,14,False,False,True,False,False,True
53,57,0.0,0.0,86.361,0,0,27,2,2,2,False,False,True,False,False,True
53,60,0.0,0.0,87.038,0,0,25,3,3,5,False,False,True,False,False,True
53,67,0.0,0.0,88.115,0,0,27,4,4,15,False,False,True,False,False,True
53,75,0.0,0.0,87.245,0,0,25,5,5,7,False,False,True,False,False,True
53,79,0.0,0.0,87.392,0,0,23,6,6,8,False,False,True,False,False,True
53,83,0.0,0.0,86.225,0,0,25,7,7,1,False,False,True,False,False,True
53,87,0.0,0.0,88.293,0,0,27,8,8,16,False,False,True,False,False,True
53,88,0.0,0.0,87.795,0,0,26,9,9,12,False,False,True,False,False,True
53,93,0.0,0.0,87.924,0,0,29,10,10,13,False,False,True,False,False,True
53,94,0.0,0.0,86.896,0,0,24,11,11,4,False,False,True,False,False,True
53,101,0.0,0.0,87.634,0,0,27,12,12,11,False,False,True,False,False,True
53,102,0.0,0.0,88.37,0,0,25,13,13,18,False,False,True,False,False,True
53,104,0.0,0.0,87.528,0,0,28,14,14,10,False,False,True,False,False,True
53,106,0.0,0.0,86.681,0,0,25,15,15,3,False,False,True,False,False,True
53,108,0.0,0.0,87.167,0,0,29,16,16,6,False,False,True,False,False,True
53,109,0.0,0.0,87.449,0,0,23,17,17,9,False,False,True,False,False,True
53,110,0.0,0.0,88.343,0,0,30,18,18,17,False,False,True,False,False,True
53,111,0.0,0.0,88.941,0,0,26,19,19,19,False,False,True,False,False,True
54,6,79.954,80.49,77.922,35,34,20,8,15,13,True,True,True,True,True,True
54,57,78.749,79.308,76.68,35,27,23,2,8,2,True,True,True,True,True,True
54,60,80.2,79.175,77.685,37,34,24,11,6,11,True,True,True,True,True,True
54,67,81.169,80.867,78.454,31,32,19,17,18,20,True,True,True,True,True,True
54,75,79.907,79.901,77.297,31,34,17,7,12,8,True,True,True,True,True,True
54,79,80.058,79.987,77.935,27,28,13,9,13,14,True,True,True,True,True,True
54,83,78.41,77.94,76.654,35,32,27,1,1,1,True,True,True,True,True,True
54,87,80.846,80.68,78.287,28,29,13,14,16,18,True,True,True,True,True,True
54,88,80.278,80.729,77.72,32,33,29,13,17,12,True,True,True,True,True,True
54,93,79.441,79.113,77.238,42,32,24,6,5,7,True,True,True,True,True,True
54,94,79.191,78.535,76.812,32,34,21,3,2,3,True,True,True,True,True,True
54,101,81.673,79.496,77.666,31,32,20,19,9,10,True,True,True,True,True,True
54,102,81.009,81.396,78.201,35,34,20,16,20,17,True,True,True,True,True,True
54,103,80.954,80.983,78.1,32,26,17,15,19,16,True,True,True,True,True,True
54,104,80.124,79.178,76.93,29,26,24,10,7,4,True,True,True,True,True,True
54,106,79.309,78.838,77.229,33,34,20,4,4,6,True,True,True,True,True,True
54,108,80.207,78.743,77.478,29,35,22,12,3,9,True,True,True,True,True,True
54,109,79.365,79.643,77.117,34,37,25,5,10,5,True,True,True,True,True,True
54,110,81.374,79.821,78.032,31,33,20,18,11,15,True,True,True,True,True,True
54,111,82.054,80.465,78.397,34,33,20,20,14,19,True,True,True,True,True,True
55,6,0.0,0.0,76.684,0,0,43,1,1,17,False,False,True,False,False,True
55,57,0.0,0.0,74.726,0,0,46,2,2,1,False,False,True,False,False,True
55,60,0.0,0.0,76.167,0,0,40,3,3,12,False,False,True,False,False,True
55,67,0.0,0.0,76.55,0,0,42,4,4,13,False,False,True,False,False,True
55,75,0.0,0.0,76.109,0,0,42,5,5,11,False,False,True,False,False,True
55,79,0.0,0.0,75.839,0,0,32,6,6,6,False,False,True,False,False,True
55,83,0.0,0.0,75.218,0,0,47,7,7,3,False,False,True,False,False,True
55,87,0.0,0.0,77.06,0,0,45,8,8,19,False,False,True,False,False,True
55,88,0.0,0.0,75.966,0,0,47,9,9,8,False,False,True,False,False,True
55,93,0.0,0.0,76.56,0,0,42,10,10,14,False,False,True,False,False,True
55,94,0.0,0.0,75.023,0,0,39,11,11,2,False,False,True,False,False,True
55,101,0.0,0.0,75.945,0,0,44,12,12,7,False,False,True,False,False,True
55,102,0.0,0.0,76.564,0,0,33,13,13,15,False,False,True,False,False,True
55,103,0.0,0.0,76.082,0,0,42,14,14,10,False,False,True,False,False,True
55,104,0.0,0.0,75.633,0,0,46,15,15,4,False,False,True,False,False,True
55,106,0.0,0.0,75.688,0,0,41,16,16,5,False,False,True,False,False,True
55,108,0.0,0.0,76.671,0,0,45,17,17,16,False,False,True,False,False,True
55,109,0.0,0.0,76.061,0,0,41,18,18,9,False,False,True,False,False,True
55,110,0.0,0.0,76.78,0,0,43,19,19,18,False,False,True,False,False,True
55,111,0.0,0.0,77.779,0,0,29,20,20,20,False,False,True,False,False,True
56,6,101.035,91.932,126.351,23,43,13,16,16,16,True,True,True,True,True,True
56,57,100.225,89.18,135.8364,12,39,3,15,4,20,True,True,False,True,True,True
56,60,95.62,90.022,114.49,29,41,14,5,8,6,True,True,True,True,True,True
56,67,100.025,92.57,124.748,25,33,5,14,18,15,True,True,True,True,True,True
56,75,98.612,91.104,115.577,22,38,6,12,11,7,True,True,True,True,True,True
56,79,105.156,91.66,118.475,20,35,6,18,15,11,True,True,True,True,True,True
56,83,97.629,88.905,115.666,23,43,4,9,3,8,True,True,True,True,True,True
56,87,101.854,92.807,115.878,21,37,4,17,19,9,True,True,True,True,True,True
56,88,96.738,89.689,129.368,27,43,8,6,6,17,True,True,True,True,True,True
56,93,106.462,91.498,119.548,12,40,7,19,14,12,True,True,True,True,True,True
56,94,95.077,88.33,108.485,29,37,6,1,1,1,True,True,True,True,True,True
56,101,98.428,91.38,113.897,23,36,9,10,12,4,True,True,True,True,True,True
56,102,97.503,91.493,122.325,21,39,10,8,13,13,True,True,True,True,True,True
56,103,99.484,90.297,116.824,21,38,5,13,9,10,True,True,True,True,True,True
56,104,95.543,89.944,122.473,26,43,7,4,7,14,True,True,True,True,True,True
56,106,95.507,88.731,109.43,26,45,9,3,2,2,True,True,True,True,True,True
56,108,97.216,90.735,113.995,21,39,7,7,10,5,True,True,True,True,True,True
56,109,95.318,89.363,110.059,27,42,5,2,5,3,True,True,True,True,True,True
56,110,109.256,92.302,135.8364,17,39,1,20,17,18,True,True,False,True,True,True
56,111,98.508,93.488,135.8364,18,40,1,11,20,19,True,True,False,True,True,True
57,6,0.0,90.928,90.823,0,34,16,21,17,19,False,True,True,False,True,True
57,56,90.732,0.0,0.0,24,0,0,13,21,21,True,False,False,True,False,False
57,57,89.033,88.971,88.618,40,28,12,1,1,2,True,True,True,True,True,True
57,60,90.628,90.11,89.859,24,35,15,12,12,13,True,True,True,True,True,True
57,67,90.832,91.119,90.652,28,28,16,14,19,17,True,True,True,True,True,True
57,75,90.0,89.403,89.672,31,32,12,3,4,10,True,True,True,True,True,True
57,79,90.508,89.462,89.684,30,27,9,10,5,11,True,True,True,True,True,True
57,83,89.482,89.336,88.721,41,30,14,2,3,3,True,True,True,True,True,True
57,87,90.854,90.849,90.759,29,27,12,15,16,18,True,True,True,True,True,True
57,88,91.02,89.9,89.585,37,34,17,17,9,8,True,True,True,True,True,True
57,93,90.018,90.271,89.455,31,33,12,4,13,5,True,True,True,True,True,True
57,94,90.294,89.318,88.355,18,34,11,6,2,1,True,True,True,True,True,True
57,101,90.384,90.085,89.691,28,30,11,8,11,12,True,True,True,True,True,True
57,102,90.896,90.627,89.97,27,33,10,16,15,14,True,True,True,True,True,True
57,103,90.426,89.871,89.66,30,32,13,9,8,9,True,True,True,True,True,True
57,104,90.049,89.551,89.472,34,36,16,5,6,6,True,True,True,True,True,True
57,106,90.589,90.407,90.183,29,30,14,11,14,15,True,True,True,True,True,True
57,108,91.392,89.841,89.567,27,30,8,18,7,7,True,True,True,True,True,True
57,109,90.302,90.014,89.018,34,17,12,7,10,4,True,True,True,True,True,True
57,110,0.0,91.636,90.559,0,29,16,22,20,16,False,True,True,False,True,True
57,111,92.472,90.973,90.917,29,32,19,19,18,20,True,True,True,True,True,True
57,131,92.801,0.0,0.0,27,0,0,20,22,22,True,False,False,True,False,False
58,6,55.783,55.484,55.171,32,54,20,14,12,16,True,True,True,True,True,True
58,60,55.281,55.83,54.858,40,43,17,8,16,15,True,True,True,True,True,True
58,75,55.716,54.866,54.678,33,52,20,12,3,8,True,True,True,True,True,True
58,79,55.379,55.124,54.857,39,47,15,9,8,14,True,True,True,True,True,True
58,83,54.868,55.321,54.27,44,52,20,4,11,2,True,True,True,True,True,True
58,87,56.13,55.738,55.347,37,49,19,17,14,17,True,True,True,True,True,True
58,88,55.011,55.068,54.85,40,58,23,5,6,12,True,True,True,True,True,True
58,93,55.757,55.258,54.72,41,39,16,13,10,10,True,True,True,True,True,True
58,94,54.722,54.841,54.064,29,43,23,2,2,1,True,True,True,True,True,True
58,101,55.273,54.94,54.453,49,50,21,7,4,4,True,True,True,True,True,True
58,102,55.858,55.533,54.845,35,57,20,15,13,11,True,True,True,True,True,True
58,103,55.558,55.104,54.693,41,44,18,11,7,9,True,True,True,True,True,True
58,104,55.166,55.133,54.427,37,48,24,6,9,3,True,True,True,True,True,True
58,106,55.449,59.073,54.854,35,2,21,10,20,13,True,False,True,True,True,True
58,108,56.078,56.031,54.606,47,14,15,16,17,5,True,True,True,True,True,True
58,109,54.811,55.036,54.629,18,42,22,3,5,6,True,True,True,True,True,True
58,110,54.546,54.713,54.664,49,48,20,1,1,7,True,True,True,True,True,True
58,111,56.764,55.784,55.493,48,52,21,18,15,18,True,True,True,True,True,True
58,112,57.187,56.26,55.67,33,58,23,20,19,20,True,True,True,True,True,True
58,113,57.077,56.11,55.666,24,56,21,19,18,19,True,True,True,True,True,True
59,6,99.199,98.068,98.269,22,28,16,10,14,17,True,True,True,True,True,True
59,56,99.905,0.0,0.0,19,0,0,15,21,21,True,False,False,True,False,False
59,57,98.744,96.479,97.012,24,30,16,5,2,6,True,True,True,True,True,True
59,60,99.67,98.198,97.728,19,32,16,14,15,14,True,True,True,True,True,True
59,75,98.956,97.506,97.227,25,35,13,7,7,10,True,True,True,True,True,True
59,79,109.27245,97.508,96.877,3,29,12,20,9,3,False,True,True,True,True,True
59,83,97.412,96.276,97.085,32,28,16,2,1,9,True,True,True,True,True,True
59,87,0.0,98.504,98.457,0,35,14,21,16,18,False,True,True,False,True,True
59,88,99.15,97.596,97.266,27,32,17,8,11,11,True,True,True,True,True,True
59,93,99.33,97.616,97.068,27,31,12,11,12,8,True,True,True,True,True,True
59,94,97.378,97.046,96.251,26,30,16,1,3,1,True,True,True,True,True,True
59,101,98.515,97.505,96.899,34,30,15,3,6,4,True,True,True,True,True,True
59,102,0.0,98.564,97.9,0,31,16,22,17,16,False,True,True,False,True,True
59,103,98.831,97.56,97.03,25,29,16,6,10,7,True,True,True,True,True,True
59,104,99.16,97.9,97.371,30,32,18,9,13,13,True,True,True,True,True,True
59,106,99.344,97.508,97.27,25,31,14,12,8,12,True,True,True,True,True,True
59,108,99.352,97.438,96.994,28,29,13,13,5,5,True,True,True,True,True,True
59,109,98.547,97.263,96.752,25,33,15,4,4,2,True,True,True,True,True,True
59,110,100.446,98.817,97.886,24,24,16,16,18,15,True,True,True,True,True,True
59,111,101.063,99.132,98.765,27,31,17,17,20,19,True,True,True,True,True,True
59,113,104.069,99.027,99.159,24,25,15,19,19,20,True,True,True,True,True,True
59,115,101.235,0.0,0.0,23,0,0,18,22,22,True,False,False,True,False,False
60,6,93.134,91.862,92.224,18,15,15,11,16,7,True,True,True,True,True,True
60,12,93.872,91.77,92.82,18,24,15,16,15,15,True,True,True,True,True,True
60,57,91.921,91.082,91.316,15,24,14,4,3,2,True,True,True,True,True,True
60,60,93.157,91.769,92.755,21,26,15,12,14,14,True,True,True,True,True,True
60,75,92.071,91.503,91.908,15,23,11,6,10,5,True,True,True,True,True,True
60,79,92.434,91.23,92.477,20,22,12,9,6,10,True,True,True,True,True,True
60,83,91.692,91.218,91.855,17,23,16,2,5,4,True,True,True,True,True,True
60,93,92.366,91.127,92.108,15,26,16,8,4,6,True,True,True,True,True,True
60,94,91.394,90.847,90.577,12,23,11,1,1,1,True,True,True,True,True,True
60,101,93.528,91.601,92.423,20,24,11,15,11,8,True,True,True,True,True,True
60,102,92.786,91.74,92.5,16,27,11,10,13,12,True,True,True,True,True,True
60,103,93.233,91.393,92.431,20,24,13,13,8,9,True,True,True,True,True,True
60,104,92.195,91.483,91.583,23,27,13,7,9,3,True,True,True,True,True,True
60,106,91.993,91.612,92.482,14,26,17,5,12,11,True,True,True,True,True,True
60,108,91.897,90.942,92.86,20,25,10,3,2,16,True,True,True,True,True,True
60,110,94.127,92.331,93.323,22,28,14,17,17,17,True,True,True,True,True,True
60,111,94.34,93.4,93.959,22,28,16,18,19,20,True,True,True,True,True,True
60,114,93.329,91.294,92.709,21,23,15,14,7,13,True,True,True,True,True,True
60,115,94.501,93.297,93.422,16,24,14,19,18,18,True,True,True,True,True,True
60,116,94.975,93.449,93.622,16,19,14,20,20,19,True,True,True,True,True,True
61,6,77.883,77.273,76.803,16,27,23,12,17,19,True,True,True,True,True,True
61,12,77.457,76.835,76.186,23,27,20,7,13,9,True,True,True,True,True,True
61,57,76.605,75.561,75.515,25,26,18,2,2,3,True,True,True,True,True,True
61,60,77.984,77.092,76.389,23,27,19,14,15,14,True,True,True,True,True,True
61,75,78.228,76.411,75.551,15,25,18,16,6,4,True,True,True,True,True,True
61,79,77.769,77.281,76.253,23,24,17,10,18,13,True,True,True,True,True,True
61,83,76.564,75.551,75.908,23,25,19,1,1,8,True,True,True,True,True,True
61,93,76.888,75.834,75.908,26,30,21,5,4,7,True,True,True,True,True,True
61,94,76.622,76.999,74.958,21,5,18,3,14,1,True,True,True,True,True,True
61,101,78.36,76.817,76.228,20,27,20,17,11,10,True,True,True,True,True,True
61,102,78.058,76.513,76.612,24,25,22,15,9,18,True,True,True,True,True,True
61,103,77.489,76.737,76.245,19,25,19,8,10,12,True,True,True,True,True,True
61,104,76.888,75.629,75.89,21,30,22,4,3,6,True,True,True,True,True,True
61,106,76.909,76.371,75.738,13,28,21,6,5,5,True,True,True,True,True,True
61,108,77.935,76.485,75.414,16,23,17,13,8,2,True,True,True,True,True,True
61,110,77.866,77.179,76.427,25,31,20,11,16,15,True,True,True,True,True,True
61,111,77.739,76.823,76.537,24,29,15,9,12,17,True,True,True,True,True,True
61,114,79.781,76.419,76.23,11,26,20,20,7,11,True,True,True,True,True,True
61,115,79.48,77.35,76.448,18,28,22,19,19,16,True,True,True,True,True,True
61,116,78.823,77.857,77.398,22,16,23,18,20,20,True,True,True,True,True,True
62,6,81.381,81.225,79.415,25,22,26,15,16,10,True,True,True,True,True,True
62,12,81.303,80.22,79.949,31,32,20,14,5,14,True,True,True,True,True,True
62,57,79.967,79.837,78.725,32,33,21,5,1,2,True,True,True,True,True,True
62,60,81.405,81.074,80.214,31,32,21,16,15,18,True,True,True,True,True,True
62,75,79.846,80.516,78.84,22,28,25,3,10,4,True,True,True,True,True,True
62,79,80.995,80.418,79.582,31,31,19,12,8,12,True,True,True,True,True,True
62,83,79.648,80.181,78.82,31,28,19,1,3,3,True,True,True,True,True,True
62,93,80.68,80.197,79.05,27,33,24,9,4,7,True,True,True,True,True,True
62,94,79.673,79.98,78.489,23,26,21,2,2,1,True,True,True,True,True,True
62,101,80.8,80.235,78.86,27,31,19,10,6,5,True,True,True,True,True,True
62,102,0.0,81.238,79.588,0,32,23,21,17,13,False,True,True,False,True,True
62,103,80.894,80.427,80.09,29,31,17,11,9,16,True,True,True,True,True,True
62,104,80.444,80.558,79.374,31,34,26,6,11,9,True,True,True,True,True,True
62,106,79.884,80.36,79.001,27,33,23,4,7,6,True,True,True,True,True,True
62,108,80.635,80.757,79.272,26,28,18,8,12,8,True,True,True,True,True,True
62,110,80.529,80.976,80.127,29,32,18,7,13,17,True,True,True,True,True,True
62,111,82.293,81.855,80.681,29,31,19,19,19,19,True,True,True,True,True,True
62,114,81.09,81.053,79.485,28,33,25,13,14,11,True,True,True,True,True,True
62,115,81.939,81.537,80.033,29,29,22,18,18,15,True,True,True,True,True,True
62,116,84.224,82.638,80.69,29,28,20,20,20,20,True,True,True,True,True,True
62,132,81.806,0.0,0.0,21,0,0,17,21,21,True,False,False,True,False,False
63,6,0.0,79.213,78.597,0,30,18,21,16,9,False,True,True,False,True,True
63,12,79.95,78.518,78.662,25,30,18,15,5,11,True,True,True,True,True,True
63,56,81.887,0.0,0.0,13,0,0,19,21,21,True,False,False,True,False,False
63,57,78.627,78.17,78.07,22,32,14,3,1,2,True,True,True,True,True,True
63,60,79.234,78.947,79.363,24,30,18,8,11,17,True,True,True,True,True,True
63,75,79.349,78.918,78.606,17,23,16,9,10,10,True,True,True,True,True,True
63,79,79.732,79.195,78.582,24,28,21,14,15,8,True,True,True,True,True,True
63,83,78.504,78.309,78.423,25,31,15,1,2,5,True,True,True,True,True,True
63,93,79.02,78.674,78.41,22,30,18,6,8,4,True,True,True,True,True,True
63,94,78.537,78.785,77.835,19,26,11,2,9,1,True,True,True,True,True,True
